"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"AVTCEUS","200802","0.126","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200803","0.168","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200804","0.179","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200805","0.206","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200806","0.172","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200807","0.171","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200808","0.193","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200809","0.165","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200810","0.13","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200811","0.156","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200812","0.149","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200813","1.957","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200901","0.145","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200902","0.101","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200903","0.151","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200904","0.161","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200905","0.137","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200906","0.185","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200907","0.202","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200908","0.168","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200909","0.194","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200910","0.123","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200911","0.103","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200912","0.168","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","200913","1.838","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201001","0.105","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201002","0.1","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201003","0.152","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201004","0.181","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201005","0.162","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201006","0.188","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201007","0.211","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201008","0.152","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201009","0.214","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201010","0.163","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201011","0.116","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201012","0.127","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201013","1.871","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201101","0.123","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201102","0.136","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201103","0.191","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201104","0.109","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201105","0.196","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201106","0.176","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201107","0.2","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201108","0.199","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201109","0.133","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201110","0.173","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201111","0.123","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201112","0.113","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201113","1.872","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201201","0.133","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201202","0.111","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201203","0.152","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201204","0.148","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201205","0.182","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201206","0.137","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201207","0.217","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201208","0.145","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201209","0.153","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201210","0.155","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201211","0.107","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201212","0.098","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201213","1.738","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201301","0.119","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201302","0.079","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201303","0.125","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201304","0.123","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201305","0.162","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201306","0.156","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201307","0.175","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201308","0.148","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201309","0.111","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201310","0.122","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201311","0.152","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201312","0.076","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201313","1.547","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201401","0.104","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201402","0.065","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201403","0.129","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201404","0.121","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201405","0.143","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201406","0.115","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201407","0.189","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201408","0.148","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201409","0.122","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201410","0.123","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201411","0.111","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201412","0.133","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201413","1.501","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201501","0.086","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201502","0.082","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201503","0.095","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201504","0.149","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201505","0.145","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201506","0.13","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201507","0.192","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201508","0.118","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201509","0.115","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201510","0.151","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201511","0.097","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201512","0.102","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201513","1.463","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201601","0.08","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201602","0.109","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201603","0.104","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201604","0.15","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201605","0.122","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201606","0.127","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201607","0.13","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201608","0.152","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201609","0.113","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201610","0.105","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201611","0.12","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201612","0.104","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201613","1.416","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201701","0.101","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201702","0.09","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201703","0.11","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201704","0.112","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201705","0.126","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201706","0.174","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201707","0.137","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201708","0.148","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201709","0.102","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201710","0.103","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201711","0.112","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201712","0.134","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201713","1.449","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201801","0.103","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201802","0.069","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201803","0.141","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201804","0.13","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201805","0.133","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201806","0.152","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201807","0.176","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201808","0.16","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201809","0.099","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201810","0.176","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201811","0.078","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201812","0.133","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201813","1.549","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201901","0.093","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201902","0.086","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201903","0.137","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201904","0.124","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201905","0.162","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201906","0.163","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201907","0.185","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201908","0.139","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201909","0.156","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201910","0.151","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201911","0.13","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201912","0.092","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","201913","1.618","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","202001","0.149","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","202002","0.079","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","202003","0.087","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","202004","0.065","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","202005","0.146","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","202006","0.119","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVTCEUS","202007","0.136","3","Aviation Gasoline CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197301","54.556","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197302","51.207","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197303","43.975","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197304","33.602","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197305","35.203","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197306","30.835","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197307","30.666","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197308","33.657","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197309","34.09","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197310","38.607","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197311","44.719","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197312","48.633","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197313","479.751","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197401","50.546","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","197402","45.817","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
