"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Bosnia and Herzegovina","Fuel oil - Production","2014","Metric tons,  thousand","143",""
"Bosnia and Herzegovina","Fuel oil - Production","2013","Metric tons,  thousand","116",""
"Bosnia and Herzegovina","Fuel oil - Production","2012","Metric tons,  thousand","176",""
"Bosnia and Herzegovina","Fuel oil - Production","2011","Metric tons,  thousand","218",""
"Bosnia and Herzegovina","Fuel oil - Production","2010","Metric tons,  thousand","257",""
"Bosnia and Herzegovina","Fuel oil - Production","2009","Metric tons,  thousand","338",""
"Bosnia and Herzegovina","Fuel oil - Production","2008","Metric tons,  thousand","54",""
"Bosnia and Herzegovina","Fuel oil - Production","2007","Metric tons,  thousand","0",""
"Bosnia and Herzegovina","Fuel oil - Production","2006","Metric tons,  thousand","0",""
"Bosnia and Herzegovina","Fuel oil - Production","2005","Metric tons,  thousand","74",""
"Bosnia and Herzegovina","Fuel oil - Production","2004","Metric tons,  thousand","78",""
"Bosnia and Herzegovina","Fuel oil - Production","2003","Metric tons,  thousand","36",""
"Bosnia and Herzegovina","Fuel oil - Production","2002","Metric tons,  thousand","115",""
"Bosnia and Herzegovina","Fuel oil - Production","2001","Metric tons,  thousand","114",""
"Bosnia and Herzegovina","Fuel oil - Production","2000","Metric tons,  thousand","215",""
"Brazil","Fuel oil - Production","2018","Metric tons,  thousand","10761",""
"Brazil","Fuel oil - Production","2017","Metric tons,  thousand","11646",""
"Brazil","Fuel oil - Production","2016","Metric tons,  thousand","11424",""
"Brazil","Fuel oil - Production","2015","Metric tons,  thousand","14087",""
"Brazil","Fuel oil - Production","2014","Metric tons,  thousand","16010",""
"Brazil","Fuel oil - Production","2013","Metric tons,  thousand","14618",""
"Brazil","Fuel oil - Production","2012","Metric tons,  thousand","13747",""
"Brazil","Fuel oil - Production","2011","Metric tons,  thousand","13289",""
"Brazil","Fuel oil - Production","2010","Metric tons,  thousand","14115",""
"Brazil","Fuel oil - Production","2009","Metric tons,  thousand","14386",""
"Brazil","Fuel oil - Production","2008","Metric tons,  thousand","15553",""
"Brazil","Fuel oil - Production","2007","Metric tons,  thousand","15707",""
"Brazil","Fuel oil - Production","2006","Metric tons,  thousand","15661",""
"Brazil","Fuel oil - Production","2005","Metric tons,  thousand","15461",""
"Brazil","Fuel oil - Production","2004","Metric tons,  thousand","16074",""
"Brazil","Fuel oil - Production","2003","Metric tons,  thousand","15779",""
"Brazil","Fuel oil - Production","2002","Metric tons,  thousand","16925",""
"Brazil","Fuel oil - Production","2001","Metric tons,  thousand","17797",""
"Brazil","Fuel oil - Production","2000","Metric tons,  thousand","16791",""
"Brazil","Fuel oil - Production","1999","Metric tons,  thousand","16670",""
"Brazil","Fuel oil - Production","1998","Metric tons,  thousand","17183",""
