HDI Rank,Country,1980,1985,1990,1995,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013
111,Paraguay,0.382411111,0.411577778,0.427844444,0.476388889,0.523977778,0.577168544,0.565310293,0.564147499,0.574388716,0.582530563,0.587322222,0.587322222,0.587322222,0.587322222
82,Peru,0.485077778,0.522766667,0.5526,0.583666667,0.642150647,0.635474957,0.633145714,0.629427581,0.631153213,0.633389537,0.656041866,0.660189872,0.664337879,0.664337879
117,Philippines,0.487944444,0.516526667,0.535713333,0.55738,0.582423333,0.608116548,0.603115461,0.609419107,0.614237053,0.607943887,0.609984056,0.609984056,0.609984056,0.609984056
35,Poland,0.591233333,0.627557424,0.666659293,0.72012191,0.779609128,0.795109422,0.797077431,0.79904544,0.801013449,0.807882267,0.817020173,0.822553465,0.824699932,0.824699932
41,Portugal,0.4507,0.501696296,0.535011111,0.631466667,0.656069292,0.661235523,0.667247025,0.677464628,0.689630953,0.701223013,0.712815073,0.720369667,0.727614636,0.727614636
31,Qatar,0.478588889,0.512922222,0.507811111,0.562155556,0.612374939,0.673074214,0.686020056,0.698965899,0.703233814,0.689298217,0.680365133,0.67143205,0.685686747,0.685686747
54,Romania,0.5973,0.618433333,0.637311111,0.623855556,0.6539,0.708632757,0.717370866,0.73166453,0.748065366,0.754178026,0.746929179,0.747894287,0.747894287,0.747894287
57,Russian Federation,0.575755556,0.618966667,0.659577778,0.659966667,0.722677778,0.763944444,0.764924444,0.768682222,0.77244,0.778975556,0.779955556,0.779955556,0.779955556,0.779955556
151,Rwanda,0.174144444,0.203211111,0.216833333,0.240941975,0.278011111,0.323655556,0.355113333,0.356015556,0.35414,0.366153333,0.375388889,0.3865,0.478166667,0.478166667
73,Saint Kitts and Nevis,..,..,..,..,..,..,..,..,..,0.637912633,0.637912633,0.637912633,0.637912633,0.637912633
97,Saint Lucia,..,..,..,..,..,..,..,..,..,0.636986944,0.625875833,0.631431389,0.631431389,0.631431389
91,Saint Vincent and the Grenadines,..,..,..,..,..,..,..,..,..,0.656834011,0.656834011,0.656834011,0.656834011,0.656834011
106,Samoa,..,..,..,..,0.677196814,0.697456309,0.701508208,0.701508208,0.701508208,0.701508208,0.701508208,0.701508208,0.701508208,0.701508208
,San Marino,..,..,..,..,..,..,..,..,..,..,..,..,..,..
142,Sao Tome and Principe,..,..,..,..,0.392159074,0.421973889,0.430301158,0.438628427,0.441388011,0.458054678,0.4552769,0.462221344,0.469165789,0.469165789
34,Saudi Arabia,0.30413266,0.363486239,0.426673152,0.481593397,0.565279063,0.616940331,0.623622329,0.630304328,0.641152993,0.660334992,0.687850324,0.707032322,0.720658765,0.723174097
163,Senegal,0.179533333,0.204255556,0.226261111,0.245262393,0.266277778,0.312477778,0.323544444,0.329055556,0.3429,0.356744444,0.363644444,0.367811111,0.367811111,0.367811111
77,Serbia,..,..,0.645777778,0.668444444,0.685777778,0.691444444,0.692244444,0.693044444,0.696622222,0.697422222,0.695444444,0.695444444,0.695444444,0.695444444
71,Seychelles,..,..,..,..,0.666484444,0.691484444,0.688706667,0.685928889,0.683151111,0.633151111,0.677595556,0.635928889,0.635928889,0.635928889
183,Sierra Leone,0.163888889,0.198855556,0.182711111,0.221466667,0.273722222,0.285666667,0.287733333,0.2898,0.291866667,0.293933333,0.296,0.3045,0.3045,0.3045
9,Singapore,..,..,0.544811111,0.579744444,0.606144444,0.667221611,0.6838884,0.697777411,0.7144442,0.715444444,0.758888889,0.758888889,0.758888889,0.767777778
37,Slovakia,..,..,0.680277778,0.707844444,0.743044444,0.783988889,0.789277778,0.797344444,0.799855556,0.802366667,0.804877778,0.8021,0.8021,0.8021
25,Slovenia,..,0.652922222,0.696766667,0.7243,0.7938,0.841948965,0.848662557,0.8495025,0.85409139,0.857638423,0.864089351,0.861858622,0.863083331,0.863083331
157,Solomon Islands,..,..,..,..,0.333276567,0.383276567,0.399943233,0.405498789,0.405498789,0.405498789,0.405498789,0.405498789,0.405498789,0.405498789
,Somalia,..,..,..,..,..,..,..,..,..,..,..,..,..,..
118,South Africa,0.46793,0.467783333,0.532846667,0.636676111,0.655240096,0.659323029,0.661080683,0.66642927,0.669089608,0.682193984,0.684514655,0.687192127,0.695447164,0.695447164
,South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..
27,Spain,0.515813333,0.5511,0.595757778,0.693861111,0.720953685,0.742437818,0.747014056,0.752925449,0.762743293,0.767758359,0.782522678,0.791840458,0.794396973,0.794396973
73,Sri Lanka,0.512777778,0.546666667,0.592222222,0.633236111,0.678861111,0.709486111,0.715144444,0.720802778,0.726461111,0.728994444,0.737777778,0.737777778,0.737777778,0.737777778
166,Sudan,0.132768889,0.142531389,0.158924444,0.174557778,0.206,0.261371605,0.271985926,0.282600247,0.293214568,0.303828889,0.305955556,0.305955556,0.305955556,0.305955556
